wr_ratio,qdep,wrsz,rdsz,wrnd,rrnd,wr_stride,rd_stride,lat,bw,iops
0,16,16,64,50,0,0,0,1.92,522.16,8351
0,16,16,64,50,50,0,0,1.93,519.28,8305
0,16,16,64,50,100,0,0,1.92,520.11,8319
0,16,16,64,100,0,0,0,1.92,519.92,8316
0,16,16,64,100,50,0,0,1.93,519.16,8303
0,16,16,64,100,100,0,0,1.92,521.02,8333
0,16,16,256,0,50,0,0,7.56,530.06,2117
0,16,16,256,0,100,0,0,7.55,530.21,2118
0,16,16,256,50,0,0,0,7.55,530.26,2118
0,16,16,256,50,50,0,0,7.54,530.86,2120
0,16,16,256,50,100,0,0,7.54,530.91,2120
0,16,16,256,100,0,0,0,7.54,531.11,2121
0,16,16,256,100,50,0,0,7.55,530.16,2117
0,16,16,256,100,100,0,0,7.55,530.26,2118
0,16,64,1,0,50,0,0,0.15,104.26,106760
0,16,64,1,0,100,0,0,0.12,130.85,133982
0,16,64,1,50,0,0,0,0.09,178.79,183081
0,16,64,1,50,50,0,0,0.15,104.06,106550
0,16,64,1,50,100,0,0,0.12,130.84,133975
0,16,64,1,100,0,0,0,0.09,178.91,183204
0,16,64,1,100,50,0,0,0.15,104.25,106749
0,16,64,1,100,100,0,0,0.12,130.80,133940
0,16,64,4,0,50,0,0,0.16,380.26,97343
0,16,64,4,0,100,0,0,0.16,382.92,98024
0,16,64,4,50,0,0,0,0.16,384.16,98341
0,16,64,4,50,50,0,0,0.16,380.30,97353
0,16,64,4,50,100,0,0,0.16,382.94,98029
0,16,64,4,100,0,0,0,0.16,384.03,98309
0,16,64,4,100,50,0,0,0.16,380.33,97361
0,16,64,4,100,100,0,0,0.16,382.91,98022
0,16,64,16,0,50,0,0,0.51,487.31,31185
0,16,64,16,0,100,0,0,0.51,486.39,31126
0,16,64,16,50,0,0,0,0.51,489.46,31322
0,16,64,16,50,50,0,0,0.51,487.31,31184
0,16,64,16,50,100,0,0,0.51,486.42,31128
0,16,64,16,100,0,0,0,0.51,489.38,31317
0,16,64,16,100,50,0,0,0.51,487.24,31180
0,16,64,16,100,100,0,0,0.51,486.40,31126
0,16,64,64,0,50,0,0,1.93,519.27,8305
0,16,64,64,0,100,0,0,1.92,520.02,8317
0,16,64,64,50,0,0,0,1.92,519.93,8316
0,16,64,64,50,50,0,0,1.93,519.52,8309
0,16,64,64,50,100,0,0,1.92,520.03,8317
0,16,64,64,100,0,0,0,1.92,521.60,8342
0,16,64,64,100,50,0,0,1.93,519.31,8306
0,16,64,64,100,100,0,0,1.93,519.61,8311
0,16,64,256,0,50,0,0,7.54,531.11,2121
0,16,64,256,0,100,0,0,7.54,531.41,2122
0,16,64,256,50,0,0,0,7.54,531.36,2122
0,16,64,256,50,50,0,0,7.54,531.31,2122
0,16,64,256,50,100,0,0,7.54,531.01,2121
0,16,64,256,100,0,0,0,7.55,530.86,2120
0,16,64,256,100,50,0,0,7.54,531.16,2121
0,16,64,256,100,100,0,0,7.54,531.21,2122
0,16,256,1,0,50,0,0,0.15,104.06,106556
0,16,256,1,0,100,0,0,0.12,130.48,133610
0,16,256,1,50,0,0,0,0.09,178.16,182429
0,16,256,1,50,50,0,0,0.15,104.13,106622
0,16,256,1,50,100,0,0,0.12,130.13,133249
0,16,256,1,100,0,0,0,0.09,178.08,182349
0,16,256,1,100,50,0,0,0.15,104.05,106549
0,16,256,1,100,100,0,0,0.12,130.88,134019
0,16,256,4,0,50,0,0,0.16,380.30,97353
0,16,256,4,0,100,0,0,0.16,382.95,98032
0,16,256,4,50,0,0,0,0.16,384.19,98350
0,16,256,4,50,50,0,0,0.16,380.42,97384
0,16,256,4,50,100,0,0,0.16,382.92,98025
0,16,256,4,100,0,0,0,0.16,384.09,98324
0,16,256,4,100,50,0,0,0.16,380.49,97403
0,16,256,4,100,100,0,0,0.16,382.92,98024
0,16,256,16,0,50,0,0,0.51,487.26,31181
0,16,256,16,0,100,0,0,0.51,486.36,31124
0,16,256,16,50,0,0,0,0.51,489.30,31312
0,16,256,16,50,50,0,0,0.51,487.35,31188
0,16,256,16,50,100,0,0,0.51,486.38,31125
0,16,256,16,100,0,0,0,0.51,489.49,31324
0,16,256,16,100,50,0,0,0.51,487.28,31183
0,16,256,16,100,100,0,0,0.51,486.39,31125
0,16,256,64,0,50,0,0,1.93,519.26,8305
0,16,256,64,0,100,0,0,1.92,521.21,8336
0,16,256,64,50,0,0,0,1.92,521.81,8346
0,16,256,64,50,50,0,0,1.93,519.24,8305
0,16,256,64,50,100,0,0,1.92,520.77,8329
0,16,256,64,100,0,0,0,1.92,521.79,8346
0,16,256,64,100,50,0,0,1.93,519.25,8305
0,16,256,64,100,100,0,0,1.93,519.30,8306
0,16,256,256,0,50,0,0,7.54,531.51,2123
0,16,256,256,0,100,0,0,7.53,531.66,2123
0,16,256,256,50,0,0,0,7.54,531.56,2123
0,16,256,256,50,50,0,0,7.55,530.56,2119
0,16,256,256,50,100,0,0,7.55,530.26,2118
0,16,256,256,100,0,0,0,7.54,531.16,2121
0,16,256,256,100,50,0,0,7.56,529.86,2116
0,16,256,256,100,100,0,0,7.55,530.31,2118
0,64,1,1,0,50,0,0,0.38,165.31,169262
0,64,1,1,0,100,0,0,0.43,144.57,148027
0,64,1,1,50,0,0,0,0.24,259.88,266107
0,64,1,1,50,50,0,0,0.38,165.53,169488
0,64,1,1,50,100,0,0,0.43,144.58,148041
0,64,1,1,100,0,0,0,0.24,263.17,269476
0,64,1,1,100,50,0,0,0.38,165.56,169520
0,64,1,1,100,100,0,0,0.46,144.58,148037
0,64,1,4,0,50,0,0,0.64,383.64,98200
0,64,1,4,0,100,0,0,0.60,382.14,97814
0,64,1,4,50,0,0,0,0.57,439.52,112506
0,64,1,4,50,50,0,0,0.65,383.58,98184
0,64,1,4,50,100,0,0,0.64,383.03,98042
0,64,1,4,100,0,0,0,0.57,440.84,112843
0,64,1,4,100,50,0,0,0.66,383.61,98191
0,64,1,4,100,100,0,0,0.67,383.03,98043
0,64,1,16,0,50,0,0,2.08,487.71,31200
0,64,1,16,0,100,0,0,2.10,486.56,31127
0,64,1,16,50,0,0,0,1.97,509.07,32568
0,64,1,16,50,50,0,0,2.10,487.74,31203
0,64,1,16,50,100,0,0,2.29,486.63,31132
0,64,1,16,100,0,0,0,1.96,509.35,32586
0,64,1,16,100,50,0,0,1.72,487.63,31195
0,64,1,16,100,100,0,0,2.17,486.66,31133
0,64,1,64,0,50,0,0,7.60,526.93,8418
0,64,1,64,0,100,0,0,7.68,521.52,8332
0,64,1,64,50,0,0,0,7.60,527.28,8424
0,64,1,64,50,50,0,0,7.59,527.40,8426
0,64,1,64,50,100,0,0,7.65,520.96,8323
0,64,1,64,100,0,0,0,7.61,526.30,8408
0,64,1,64,100,50,0,0,7.60,526.79,8416
0,64,1,64,100,100,0,0,7.70,520.37,8313
0,64,1,256,0,50,0,0,30.04,532.11,2116
0,64,1,256,0,100,0,0,30.19,532.01,2115
0,64,1,256,50,0,0,0,30.07,535.36,2129
0,64,1,256,50,50,0,0,30.17,532.21,2116
0,64,1,256,50,100,0,0,30.28,531.47,2113
0,64,1,256,100,0,0,0,30.10,534.66,2126
0,64,1,256,100,50,0,0,30.28,532.12,2116
0,64,1,256,100,100,0,0,30.32,531.37,2113
0,64,4,1,0,50,0,0,0.37,166.42,170398
0,64,4,1,0,100,0,0,0.44,144.59,148047
0,64,4,1,50,0,0,0,0.24,262.51,268793
0,64,4,1,50,50,0,0,0.37,166.10,170076
0,64,4,1,50,100,0,0,0.42,144.57,148022
0,64,4,1,100,0,0,0,0.25,260.64,266879
0,64,4,1,100,50,0,0,0.38,164.36,168289
0,64,4,1,100,100,0,0,0.44,144.58,148040
0,64,4,4,0,50,0,0,0.68,383.56,98178
0,64,4,4,0,100,0,0,0.63,383.05,98047
0,64,4,4,50,0,0,0,0.58,430.19,110117
0,64,4,4,50,50,0,0,0.67,383.53,98170
0,64,4,4,50,100,0,0,0.73,383.05,98047
0,64,4,4,100,0,0,0,0.57,439.89,112599
0,64,4,4,100,50,0,0,0.62,383.53,98172
0,64,4,4,100,100,0,0,0.63,383.01,98038
0,64,4,16,0,50,0,0,2.03,487.65,31197
0,64,4,16,0,100,0,0,2.66,481.62,30811
0,64,4,16,50,0,0,0,2.19,498.52,31893
0,64,4,16,50,50,0,0,2.08,487.73,31202
0,64,4,16,50,100,0,0,2.04,486.58,31128
0,64,4,16,100,0,0,0,2.03,506.26,32388
0,64,4,16,100,50,0,0,2.13,487.66,31197
0,64,4,16,100,100,0,0,2.00,486.66,31134
0,64,4,64,0,50,0,0,7.61,526.22,8407
0,64,4,64,0,100,0,0,7.73,520.26,8311
0,64,4,64,50,0,0,0,7.61,526.38,8409
0,64,4,64,50,50,0,0,7.61,526.63,8413
0,64,4,64,50,100,0,0,7.70,520.59,8317
0,64,4,64,100,0,0,0,7.61,526.71,8415
0,64,4,64,100,50,0,0,7.61,526.38,8409
0,64,4,64,100,100,0,0,7.67,522.08,8341
0,64,4,256,0,50,0,0,30.37,532.16,2116
0,64,4,256,0,100,0,0,30.70,532.42,2117
0,64,4,256,50,0,0,0,30.13,533.81,2122
0,64,4,256,50,50,0,0,30.26,532.01,2115
0,64,4,256,50,100,0,0,30.49,531.06,2111
0,64,4,256,100,0,0,0,30.11,534.52,2125
0,64,4,256,100,50,0,0,30.29,531.91,2115
0,64,4,256,100,100,0,0,30.38,531.37,2113
0,64,16,1,0,50,0,0,0.38,164.26,168192
0,64,16,1,0,100,0,0,0.43,144.55,148008
0,64,16,1,50,0,0,0,0.24,263.43,269738
0,64,16,1,50,50,0,0,0.38,164.04,167960
0,64,16,1,50,100,0,0,0.43,144.59,148043
0,64,16,1,100,0,0,0,0.24,261.53,267792
0,64,16,1,100,50,0,0,0.38,163.73,167645
0,64,16,1,100,100,0,0,0.44,144.58,148042
0,64,16,4,0,50,0,0,0.64,383.53,98171
0,64,16,4,0,100,0,0,0.65,383.03,98043
0,64,16,4,50,0,0,0,0.57,439.41,112477
0,64,16,4,50,50,0,0,0.65,383.48,98159
0,64,16,4,50,100,0,0,0.68,383.05,98048
0,64,16,4,100,0,0,0,0.57,439.70,112551
0,64,16,4,100,50,0,0,0.67,383.56,98178
0,64,16,4,100,100,0,0,0.62,383.02,98041
0,64,16,16,0,50,0,0,2.07,487.57,31191
0,64,16,16,0,100,0,0,1.96,486.50,31124
0,64,16,16,50,0,0,0,1.97,507.69,32479
0,64,16,16,50,50,0,0,2.09,487.73,31202
0,64,16,16,50,100,0,0,2.14,486.75,31139
0,64,16,16,100,0,0,0,1.98,509.27,32580
0,64,16,16,100,50,0,0,2.11,487.64,31196
0,64,16,16,100,100,0,0,2.03,486.54,31126
0,64,16,64,0,50,0,0,7.61,526.39,8409
0,64,16,64,0,100,0,0,7.67,522.54,8348
0,64,16,64,50,0,0,0,7.61,526.32,8408
0,64,16,64,50,50,0,0,7.61,526.22,8407
0,64,16,64,50,100,0,0,7.69,521.11,8325
0,64,16,64,100,0,0,0,7.62,525.62,8397
0,64,16,64,100,50,0,0,7.62,525.98,8403
0,64,16,64,100,100,0,0,7.65,520.32,8312
0,64,16,256,0,50,0,0,30.28,532.97,2119
0,64,16,256,0,100,0,0,32.65,531.82,2114
0,64,16,256,50,0,0,0,30.12,534.52,2125
0,64,16,256,50,50,0,0,30.18,532.06,2115
0,64,16,256,50,100,0,0,23.31,534.01,2123
0,64,16,256,100,0,0,0,30.11,534.61,2126
0,64,16,256,100,50,0,0,30.20,532.31,2116
0,64,16,256,100,100,0,0,30.54,531.87,2115
0,64,64,1,0,50,0,0,0.38,164.09,168016
0,64,64,1,0,100,0,0,0.43,144.52,147971
0,64,64,1,50,0,0,0,0.24,263.48,269795
0,64,64,1,50,50,0,0,0.38,164.54,168474
0,64,64,1,50,100,0,0,0.45,144.58,148035
0,64,64,1,100,0,0,0,0.24,264.07,270395
0,64,64,1,100,50,0,0,0.37,166.20,170172
0,64,64,1,100,100,0,0,0.43,144.59,148050
0,64,64,4,0,50,0,0,0.66,383.44,98147
0,64,64,4,0,100,0,0,0.70,383.05,98049
0,64,64,4,50,0,0,0,0.57,439.60,112524
0,64,64,4,50,50,0,0,0.67,383.57,98182
0,64,64,4,50,100,0,0,0.67,383.03,98043
0,64,64,4,100,0,0,0,0.57,438.79,112318
0,64,64,4,100,50,0,0,0.65,383.52,98168
0,64,64,4,100,100,0,0,0.61,383.02,98040
0,64,64,16,0,50,0,0,2.01,487.65,31197
0,64,64,16,0,100,0,0,2.35,486.64,31132
0,64,64,16,50,0,0,0,1.99,505.14,32316
0,64,64,16,50,50,0,0,2.07,487.69,31199
0,64,64,16,50,100,0,0,1.71,486.57,31128
0,64,64,16,100,0,0,0,2.08,502.42,32142
0,64,64,16,100,50,0,0,2.08,487.57,31191
0,64,64,16,100,100,0,0,2.02,486.57,31128
0,64,64,64,0,50,0,0,7.61,526.16,8406
0,64,64,64,0,100,0,0,7.69,520.12,8309
0,64,64,64,50,0,0,0,7.58,528.26,8439
0,64,64,64,50,50,0,0,7.61,526.35,8409
0,64,64,64,50,100,0,0,7.65,520.37,8313
0,64,64,64,100,0,0,0,7.60,527.22,8423
0,64,64,64,100,50,0,0,7.59,527.66,8430
0,64,64,64,100,100,0,0,7.71,520.80,8320
0,64,64,256,0,50,0,0,30.29,531.91,2115
0,64,64,256,0,100,0,0,32.83,530.96,2111
0,64,64,256,50,0,0,0,29.90,535.11,2128
0,64,64,256,50,50,0,0,30.25,532.11,2116
0,64,64,256,50,100,0,0,30.21,531.71,2114
0,64,64,256,100,0,0,0,30.08,535.12,2128
0,64,64,256,100,50,0,0,30.35,532.46,2117
0,64,64,256,100,100,0,0,39.53,532.22,2116
0,64,256,1,0,50,0,0,0.37,166.00,169975
0,64,256,1,0,100,0,0,0.43,144.58,148034
0,64,256,1,50,0,0,0,0.24,263.63,269948
0,64,256,1,50,50,0,0,0.38,164.31,168242
0,64,256,1,50,100,0,0,0.45,144.59,148052
0,64,256,1,100,0,0,0,0.23,264.14,270469
0,64,256,1,100,50,0,0,0.38,165.84,169809
0,64,256,1,100,100,0,0,0.43,144.57,148031
0,64,256,4,0,50,0,0,0.67,383.50,98164
0,64,256,4,0,100,0,0,0.62,383.02,98040
0,64,256,4,50,0,0,0,0.57,439.39,112471
0,64,256,4,50,50,0,0,0.66,383.52,98169
0,64,256,4,50,100,0,0,0.66,383.01,98039
0,64,256,4,100,0,0,0,0.58,431.99,110578
0,64,256,4,100,50,0,0,0.66,383.51,98166
0,64,256,4,100,100,0,0,0.65,383.05,98049
0,64,256,16,0,50,0,0,2.14,487.76,31204
0,64,256,16,0,100,0,0,2.12,486.50,31123
0,64,256,16,50,0,0,0,1.96,509.37,32587
0,64,256,16,50,50,0,0,2.02,487.67,31198
0,64,256,16,50,100,0,0,2.10,486.67,31134
0,64,256,16,100,0,0,0,2.00,502.44,32143
0,64,256,16,100,50,0,0,2.14,487.71,31201
0,64,256,16,100,100,0,0,1.92,486.61,31130
0,64,256,64,0,50,0,0,7.61,526.40,8410
0,64,256,64,0,100,0,0,7.70,520.22,8311
0,64,256,64,50,0,0,0,7.62,525.94,8402
0,64,256,64,50,50,0,0,7.60,526.81,8416
0,64,256,64,50,100,0,0,7.71,519.92,8306
0,64,256,64,100,0,0,0,7.60,526.99,8419
0,64,256,64,100,50,0,0,7.60,527.08,8421
0,64,256,64,100,100,0,0,7.68,521.94,8338
0,64,256,256,0,50,0,0,30.41,532.02,2115
0,64,256,256,0,100,0,0,30.40,531.47,2113
0,64,256,256,50,0,0,0,30.09,534.92,2127
0,64,256,256,50,50,0,0,30.16,532.27,2116
0,64,256,256,50,100,0,0,30.25,532.32,2116
0,64,256,256,100,0,0,0,30.12,534.37,2125
0,64,256,256,100,50,0,0,30.30,532.42,2117
0,64,256,256,100,100,0,0,30.05,531.97,2115
25,1,1,1,0,50,0,0,0.07,14.95,15306
25,1,1,1,0,100,0,0,0.07,14.62,14974
25,1,1,1,50,0,0,0,0.07,14.82,15175
25,1,1,1,50,50,0,0,0.06,15.43,15801
25,1,1,1,50,100,0,0,0.07,14.89,15244
25,1,1,1,100,0,0,0,0.07,14.71,15058
25,1,1,1,100,50,0,0,0.06,15.23,15600
25,1,1,1,100,100,0,0,0.06,15.58,15949
25,1,1,4,0,50,0,0,0.07,42.43,13336
25,1,1,4,0,100,0,0,0.07,42.85,13508
25,1,1,4,50,0,0,0,0.08,41.66,13086
25,1,1,4,50,50,0,0,0.07,44.45,13970
25,1,1,4,50,100,0,0,0.07,45.20,14234
25,1,1,4,100,0,0,0,0.08,41.07,12901
25,1,1,4,100,50,0,0,0.07,45.22,14250
25,1,1,4,100,100,0,0,0.07,45.51,14301
25,1,1,16,0,50,0,0,0.11,112.74,9389
25,1,1,16,0,100,0,0,0.10,116.23,9737
25,1,1,16,50,0,0,0,0.11,111.35,9300
25,1,1,16,50,50,0,0,0.10,118.03,9851
25,1,1,16,50,100,0,0,0.10,118.92,9937
25,1,1,16,100,0,0,0,0.11,112.47,9406
25,1,1,16,100,50,0,0,0.10,120.44,10064
25,1,1,16,100,100,0,0,0.10,121.72,10143
25,1,1,64,0,50,0,0,0.20,237.04,5022
25,1,1,64,0,100,0,0,0.20,237.57,5063
25,1,1,64,50,0,0,0,0.19,242.93,5143
25,1,1,64,50,50,0,0,0.19,245.71,5203
25,1,1,64,50,100,0,0,0.19,244.18,5182
25,1,1,64,100,0,0,0,0.20,239.94,5089
25,1,1,64,100,50,0,0,0.19,243.77,5173
25,1,1,64,100,100,0,0,0.19,243.29,5167
25,1,1,256,0,50,0,0,0.51,366.69,1953
25,1,1,256,0,100,0,0,0.51,366.44,1951
25,1,1,256,50,0,0,0,0.50,372.35,1985
25,1,1,256,50,50,0,0,0.51,367.34,1953
25,1,1,256,50,100,0,0,0.51,365.44,1945
25,1,1,256,100,0,0,0,0.51,365.79,1942
25,1,1,256,100,50,0,0,0.51,364.35,1946
25,1,1,256,100,100,0,0,0.52,366.22,1931
25,1,4,1,0,50,0,0,0.07,24.05,14122
25,1,4,1,0,100,0,0,0.07,23.88,13983
25,1,4,1,50,0,0,0,0.07,25.08,14774
25,1,4,1,50,50,0,0,0.07,25.18,14754
25,1,4,1,50,100,0,0,0.07,25.24,14782
25,1,4,1,100,0,0,0,0.07,24.86,14612
25,1,4,1,100,50,0,0,0.07,26.16,15344
25,1,4,1,100,100,0,0,0.06,26.16,15403
25,1,4,4,0,50,0,0,0.07,57.58,14741
25,1,4,4,0,100,0,0,0.07,57.83,14803
25,1,4,4,50,0,0,0,0.07,54.72,14008
25,1,4,4,50,50,0,0,0.07,58.18,14895
25,1,4,4,50,100,0,0,0.07,58.56,14992
25,1,4,4,100,0,0,0,0.07,54.71,14006
25,1,4,4,100,50,0,0,0.07,56.71,14518
25,1,4,4,100,100,0,0,0.07,57.08,14614
25,1,4,16,0,50,0,0,0.10,130.22,10228
25,1,4,16,0,100,0,0,0.10,127.30,10038
25,1,4,16,50,0,0,0,0.10,126.33,9941
25,1,4,16,50,50,0,0,0.10,128.97,10154
25,1,4,16,50,100,0,0,0.10,130.03,10237
25,1,4,16,100,0,0,0,0.10,125.58,9895
25,1,4,16,100,50,0,0,0.10,129.84,10221
25,1,4,16,100,100,0,0,0.10,125.89,9893
25,1,4,64,0,50,0,0,0.19,245.42,5125
25,1,4,64,0,100,0,0,0.19,244.23,5126
25,1,4,64,50,0,0,0,0.20,244.87,5107
25,1,4,64,50,50,0,0,0.19,247.40,5158
25,1,4,64,50,100,0,0,0.20,244.71,5112
25,1,4,64,100,0,0,0,0.19,245.49,5125
25,1,4,64,100,50,0,0,0.19,248.23,5189
25,1,4,64,100,100,0,0,0.19,246.62,5159
25,1,4,256,0,50,0,0,0.51,367.57,1950
25,1,4,256,0,100,0,0,0.51,367.68,1950
25,1,4,256,50,0,0,0,0.51,371.70,1973
25,1,4,256,50,50,0,0,0.52,365.55,1938
25,1,4,256,50,100,0,0,0.51,368.94,1958
25,1,4,256,100,0,0,0,0.51,372.57,1969
25,1,4,256,100,50,0,0,0.51,370.12,1970
25,1,4,256,100,100,0,0,0.52,369.26,1940
25,1,16,1,0,50,0,0,0.08,58.06,12654
25,1,16,1,0,100,0,0,0.08,57.15,12295
25,1,16,1,50,0,0,0,0.08,59.85,13038
25,1,16,1,50,50,0,0,0.08,60.39,13094
25,1,16,1,50,100,0,0,0.08,59.61,12877
25,1,16,1,100,0,0,0,0.08,59.48,12934
25,1,16,1,100,50,0,0,0.07,61.40,13275
25,1,16,1,100,100,0,0,0.07,61.53,13364
25,1,16,4,0,50,0,0,0.08,87.73,12887
25,1,16,4,0,100,0,0,0.08,88.02,12871
25,1,16,4,50,0,0,0,0.08,85.11,12505
25,1,16,4,50,50,0,0,0.08,88.18,12929
25,1,16,4,50,100,0,0,0.08,88.24,12925
25,1,16,4,100,0,0,0,0.08,84.52,12404
25,1,16,4,100,50,0,0,0.08,87.21,12773
25,1,16,4,100,100,0,0,0.08,87.93,12911
25,1,16,16,0,50,0,0,0.10,159.89,10233
25,1,16,16,0,100,0,0,0.10,162.31,10388
25,1,16,16,50,0,0,0,0.10,159.19,10188
25,1,16,16,50,50,0,0,0.10,163.71,10478
25,1,16,16,50,100,0,0,0.09,165.10,10566
25,1,16,16,100,0,0,0,0.10,158.28,10130
25,1,16,16,100,50,0,0,0.10,163.30,10451
25,1,16,16,100,100,0,0,0.09,165.46,10589
25,1,16,64,0,50,0,0,0.18,287.46,5667
25,1,16,64,0,100,0,0,0.18,285.49,5637
25,1,16,64,50,0,0,0,0.18,282.58,5560
25,1,16,64,50,50,0,0,0.18,282.47,5565
25,1,16,64,50,100,0,0,0.18,286.46,5644
25,1,16,64,100,0,0,0,0.18,281.64,5552
25,1,16,64,100,50,0,0,0.18,282.63,5564
25,1,16,64,100,100,0,0,0.18,285.58,5622
25,1,16,256,0,50,0,0,0.47,402.83,2104
25,1,16,256,0,100,0,0,0.48,400.10,2091
25,1,16,256,50,0,0,0,0.47,404.09,2119
25,1,16,256,50,50,0,0,0.47,404.36,2115
25,1,16,256,50,100,0,0,0.48,397.65,2075
25,1,16,256,100,0,0,0,0.48,403.59,2095
25,1,16,256,100,50,0,0,0.47,402.74,2103
25,1,16,256,100,100,0,0,0.48,401.75,2077
25,1,64,1,0,50,0,0,0.12,137.28,8436
25,1,64,1,0,100,0,0,0.12,136.27,8244
25,1,64,1,50,0,0,0,0.12,140.56,8624
25,1,64,1,50,50,0,0,0.11,141.27,8707
25,1,64,1,50,100,0,0,0.12,139.18,8541
25,1,64,1,100,0,0,0,0.12,140.30,8593
25,1,64,1,100,50,0,0,0.12,141.63,8670
25,1,64,1,100,100,0,0,0.11,142.03,8770
25,1,64,4,0,50,0,0,0.12,157.77,8549
25,1,64,4,0,100,0,0,0.12,158.07,8460
25,1,64,4,50,0,0,0,0.12,155.60,8389
25,1,64,4,50,50,0,0,0.12,156.94,8507
25,1,64,4,50,100,0,0,0.12,156.00,8435
25,1,64,4,100,0,0,0,0.12,154.08,8315
25,1,64,4,100,50,0,0,0.12,156.81,8507
25,1,64,4,100,100,0,0,0.12,156.41,8500
25,1,64,16,0,50,0,0,0.14,199.68,7293
25,1,64,16,0,100,0,0,0.14,201.02,7297
25,1,64,16,50,0,0,0,0.14,195.12,7131
25,1,64,16,50,50,0,0,0.14,198.35,7261
25,1,64,16,50,100,0,0,0.14,200.64,7356
25,1,64,16,100,0,0,0,0.14,196.77,7157
25,1,64,16,100,50,0,0,0.14,200.04,7339
25,1,64,16,100,100,0,0,0.14,200.55,7358
25,1,64,64,0,50,0,0,0.22,284.07,4545
25,1,64,64,0,100,0,0,0.22,284.72,4555
25,1,64,64,50,0,0,0,0.22,284.03,4544
25,1,64,64,50,50,0,0,0.22,283.19,4531
25,1,64,64,50,100,0,0,0.22,283.47,4535
25,1,64,64,100,0,0,0,0.22,281.72,4507
25,1,64,64,100,50,0,0,0.22,282.60,4521
25,1,64,64,100,100,0,0,0.22,285.01,4560
25,1,64,256,0,50,0,0,0.50,404.01,1985
25,1,64,256,0,100,0,0,0.50,406.34,2004
25,1,64,256,50,0,0,0,0.50,402.26,1982
25,1,64,256,50,50,0,0,0.50,406.40,1999
25,1,64,256,50,100,0,0,0.50,405.32,1996
25,1,64,256,100,0,0,0,0.50,406.85,1998
25,1,64,256,100,50,0,0,0.50,406.84,2007
25,1,64,256,100,100,0,0,0.50,409.09,1996
25,1,256,1,0,50,0,0,0.25,245.48,3938
25,1,256,1,0,100,0,0,0.26,243.79,3894
25,1,256,1,50,0,0,0,0.26,247.38,3898
25,1,256,1,50,50,0,0,0.26,244.69,3896
25,1,256,1,50,100,0,0,0.26,244.94,3850
25,1,256,1,100,0,0,0,0.26,244.28,3883
25,1,256,1,100,50,0,0,0.26,247.04,3902
25,1,256,1,100,100,0,0,0.26,247.28,3894
25,1,256,4,0,50,0,0,0.26,249.98,3886
25,1,256,4,0,100,0,0,0.26,251.03,3877
25,1,256,4,50,0,0,0,0.26,252.44,3834
25,1,256,4,50,50,0,0,0.26,251.18,3864
25,1,256,4,50,100,0,0,0.26,250.81,3809
25,1,256,4,100,0,0,0,0.26,252.67,3880
25,1,256,4,100,50,0,0,0.26,251.13,3840
25,1,256,4,100,100,0,0,0.26,249.01,3823
25,1,256,16,0,50,0,0,0.28,263.73,3611
25,1,256,16,0,100,0,0,0.28,264.15,3583
25,1,256,16,50,0,0,0,0.28,261.04,3496
25,1,256,16,50,50,0,0,0.28,261.60,3546
25,1,256,16,50,100,0,0,0.28,263.53,3538
25,1,256,16,100,0,0,0,0.28,260.57,3537
25,1,256,16,100,50,0,0,0.28,261.47,3532
25,1,256,16,100,100,0,0,0.28,261.34,3500
25,1,256,64,0,50,0,0,0.37,296.12,2718
25,1,256,64,0,100,0,0,0.37,296.16,2718
25,1,256,64,50,0,0,0,0.37,296.31,2704
25,1,256,64,50,50,0,0,0.37,295.82,2722
25,1,256,64,50,100,0,0,0.37,296.21,2719
25,1,256,64,100,0,0,0,0.37,294.30,2703
25,1,256,64,100,50,0,0,0.37,294.84,2709
25,1,256,64,100,100,0,0,0.36,296.16,2735
25,1,256,256,0,50,0,0,0.67,374.87,1499
25,1,256,256,0,100,0,0,0.67,374.46,1498
25,1,256,256,50,0,0,0,0.67,374.81,1499
25,1,256,256,50,50,0,0,0.67,373.36,1493
25,1,256,256,50,100,0,0,0.67,373.81,1495
25,1,256,256,100,0,0,0,0.67,375.06,1500
25,1,256,256,100,50,0,0,0.66,376.21,1505
25,1,256,256,100,100,0,0,0.67,375.22,1501
25,4,1,1,0,50,0,0,0.09,42.59,43615
25,4,1,1,0,100,0,0,0.08,47.62,48760
25,4,1,1,50,0,0,0,0.12,31.00,31744
25,4,1,1,50,50,0,0,0.09,44.42,45490
25,4,1,1,50,100,0,0,0.08,49.13,50305
25,4,1,1,100,0,0,0,0.12,31.14,31884
25,4,1,1,100,50,0,0,0.08,45.93,47031
25,4,1,1,100,100,0,0,0.07,51.20,52427
25,4,1,4,0,50,0,0,0.10,124.53,39277
25,4,1,4,0,100,0,0,0.09,134.83,42478
25,4,1,4,50,0,0,0,0.14,92.52,29126
25,4,1,4,50,50,0,0,0.10,131.87,41573
25,4,1,4,50,100,0,0,0.09,139.92,44080
25,4,1,4,100,0,0,0,0.14,93.23,29338
25,4,1,4,100,50,0,0,0.09,137.00,43197
25,4,1,4,100,100,0,0,0.09,144.98,45653
25,4,1,16,0,50,0,0,0.19,249.99,20868
25,4,1,16,0,100,0,0,0.19,253.75,21191
25,4,1,16,50,0,0,0,0.22,215.83,17968
25,4,1,16,50,50,0,0,0.19,255.25,21303
25,4,1,16,50,100,0,0,0.18,260.76,21767
25,4,1,16,100,0,0,0,0.22,215.68,17971
