wr_ratio,qdep,wrsz,rdsz,wrnd,rrnd,wr_stride,rd_stride,lat,bw,iops
75,64,16,4,0,0,128,0,1.81,450.36,35547
75,64,16,4,0,0,128,64,1.78,450.75,35576
75,64,16,4,0,0,128,128,2.11,450.58,35563
75,64,16,4,0,0,128,256,2.09,450.64,35568
75,64,16,4,0,0,256,0,1.75,450.51,35556
75,64,16,4,0,0,256,64,2.07,451.21,35614
75,64,16,4,0,0,256,128,1.59,450.98,35596
75,64,16,4,0,0,256,256,1.79,450.76,35576
75,64,16,16,0,0,0,64,2.18,448.15,28669
75,64,16,16,0,0,0,128,2.37,436.82,27944
75,64,16,16,0,0,0,256,2.35,440.21,28161
75,64,16,16,0,0,64,0,2.25,439.53,28117
75,64,16,16,0,0,64,64,1.78,449.45,28752
75,64,16,16,0,0,64,128,2.25,434.91,27822
75,64,16,16,0,0,64,256,2.15,437.96,28016
75,64,16,16,0,0,128,0,2.25,440.89,28204
75,64,16,16,0,0,128,64,2.35,441.14,28220
75,64,16,16,0,0,128,128,1.15,449.20,28736
75,64,16,16,0,0,128,256,2.17,441.66,28253
75,64,16,16,0,0,256,0,2.30,441.02,28212
75,64,16,16,0,0,256,64,2.51,441.56,28247
75,64,16,16,0,0,256,128,2.49,441.00,28211
75,64,16,16,0,0,256,256,1.56,450.70,28832
75,64,16,64,0,0,0,64,3.54,478.81,17518
75,64,16,64,0,0,0,128,3.22,482.81,17657
75,64,16,64,0,0,0,256,3.48,480.83,17588
75,64,16,64,0,0,64,0,4.23,474.17,17339
75,64,16,64,0,0,64,64,3.85,473.41,17316
75,64,16,64,0,0,64,128,3.64,472.14,17265
75,64,16,64,0,0,64,256,2.14,476.29,17423
75,64,16,64,0,0,128,0,4.25,474.08,17341
75,64,16,64,0,0,128,64,3.93,474.77,17369
75,64,16,64,0,0,128,128,2.34,473.19,17310
75,64,16,64,0,0,128,256,4.02,473.52,17323
75,64,16,64,0,0,256,0,3.99,476.39,17425
75,64,16,64,0,0,256,64,3.81,472.96,17301
75,64,16,64,0,0,256,128,3.41,471.26,17244
75,64,16,64,0,0,256,256,3.94,474.01,17336
75,64,16,256,0,0,0,64,9.88,508.07,6844
75,64,16,256,0,0,0,128,9.11,509.06,6844
75,64,16,256,0,0,0,256,8.96,509.66,6849
75,64,16,256,0,0,64,0,8.07,508.22,6844
75,64,16,256,0,0,64,64,5.36,507.85,6836
75,64,16,256,0,0,64,128,8.31,508.47,6830
75,64,16,256,0,0,64,256,8.42,507.72,6833
75,64,16,256,0,0,128,0,10.03,508.94,6845
75,64,16,256,0,0,128,64,8.42,509.91,6862
75,64,16,256,0,0,128,128,6.91,508.18,6839
75,64,16,256,0,0,128,256,10.18,507.65,6835
75,64,16,256,0,0,256,0,8.43,509.90,6865
75,64,16,256,0,0,256,64,8.38,508.30,6837
75,64,16,256,0,0,256,128,10.37,507.55,6831
75,64,16,256,0,0,256,256,9.69,510.07,6864
75,64,64,1,0,0,0,64,6.45,467.96,9923
75,64,64,1,0,0,0,128,6.50,462.59,9813
75,64,64,1,0,0,0,256,6.65,457.43,9706
75,64,64,1,0,0,64,0,7.22,417.32,8853
75,64,64,1,0,0,64,64,7.38,407.63,8633
75,64,64,1,0,0,64,128,7.40,411.47,8719
75,64,64,1,0,0,64,256,7.37,409.22,8670
75,64,64,1,0,0,128,0,7.27,417.65,8862
75,64,64,1,0,0,128,64,7.49,406.10,8600
75,64,64,1,0,0,128,128,7.51,404.84,8574
75,64,64,1,0,0,128,256,7.37,405.14,8578
75,64,64,1,0,0,256,0,7.20,419.58,8897
75,64,64,1,0,0,256,64,7.42,404.32,8557
75,64,64,1,0,0,256,128,7.05,404.40,8562
75,64,64,1,0,0,256,256,7.47,403.96,8551
75,64,64,4,0,0,0,64,6.07,495.55,10355
75,64,64,4,0,0,0,128,6.17,492.92,10298
75,64,64,4,0,0,0,256,6.11,490.26,10247
75,64,64,4,0,0,64,0,6.21,490.91,10260
75,64,64,4,0,0,64,64,6.32,481.50,10055
75,64,64,4,0,0,64,128,5.94,486.42,10165
75,64,64,4,0,0,64,256,6.18,482.16,10068
75,64,64,4,0,0,128,0,5.71,490.62,10255
75,64,64,4,0,0,128,64,6.49,478.51,9989
75,64,64,4,0,0,128,128,6.72,475.88,9930
75,64,64,4,0,0,128,256,6.12,476.61,9950
75,64,64,4,0,0,256,0,5.84,490.83,10260
75,64,64,4,0,0,256,64,6.50,475.31,9922
75,64,64,4,0,0,256,128,6.42,474.80,9912
75,64,64,4,0,0,256,256,6.69,473.76,9892
75,64,64,16,0,0,0,64,6.83,484.59,9542
75,64,64,16,0,0,0,128,6.65,486.18,9572
75,64,64,16,0,0,0,256,6.76,485.27,9555
75,64,64,16,0,0,64,0,7.10,469.95,9241
75,64,64,16,0,0,64,64,7.44,466.98,9185
75,64,64,16,0,0,64,128,6.95,465.09,9146
75,64,64,16,0,0,64,256,7.29,470.41,9249
75,64,64,16,0,0,128,0,7.53,477.66,9400
75,64,64,16,0,0,128,64,6.74,465.25,9148
75,64,64,16,0,0,128,128,6.38,462.92,9107
75,64,64,16,0,0,128,256,6.96,469.63,9235
75,64,64,16,0,0,256,0,7.26,483.43,9514
75,64,64,16,0,0,256,64,8.47,464.37,9133
75,64,64,16,0,0,256,128,7.71,469.45,9232
75,64,64,16,0,0,256,256,7.39,473.11,9307
75,64,64,64,0,0,0,64,8.43,475.34,7593
75,64,64,64,0,0,0,128,8.53,470.11,7509
75,64,64,64,0,0,0,256,8.49,471.90,7538
75,64,64,64,0,0,64,0,9.96,402.31,6424
75,64,64,64,0,0,64,64,4.65,444.44,7098
75,64,64,64,0,0,64,128,10.13,394.92,6306
75,64,64,64,0,0,64,256,10.03,402.81,6432
75,64,64,64,0,0,128,0,9.86,407.30,6504
75,64,64,64,0,0,128,64,9.80,408.34,6521
75,64,64,64,0,0,128,128,4.61,448.04,7156
75,64,64,64,0,0,128,256,9.93,406.91,6498
75,64,64,64,0,0,256,0,8.96,447.21,7143
75,64,64,64,0,0,256,64,9.83,406.69,6494
75,64,64,64,0,0,256,128,9.70,409.94,6546
75,64,64,64,0,0,256,256,4.64,445.45,7114
75,64,64,256,0,0,0,64,14.24,495.18,4498
75,64,64,256,0,0,0,128,14.27,493.80,4486
75,64,64,256,0,0,0,256,14.24,494.25,4493
75,64,64,256,0,0,64,0,7.76,468.81,4254
75,64,64,256,0,0,64,64,16.00,440.99,3998
75,64,64,256,0,0,64,128,7.75,469.72,4259
75,64,64,256,0,0,64,256,16.44,428.03,3885
75,64,64,256,0,0,128,0,16.29,435.57,3949
75,64,64,256,0,0,128,64,15.73,449.90,4079
75,64,64,256,0,0,128,128,7.61,477.20,4336
75,64,64,256,0,0,128,256,15.75,448.06,4061
75,64,64,256,0,0,256,0,15.67,451.65,4094
75,64,64,256,0,0,256,64,7.65,475.14,4315
75,64,64,256,0,0,256,128,15.97,443.25,4017
75,64,64,256,0,0,256,256,16.04,441.38,4001
75,64,256,1,0,0,0,64,24.84,497.12,2634
75,64,256,1,0,0,0,128,24.98,495.87,2627
75,64,256,1,0,0,0,256,24.48,495.52,2626
75,64,256,1,0,0,64,0,25.70,482.20,2552
75,64,256,1,0,0,64,64,25.27,474.74,2510
75,64,256,1,0,0,64,128,25.21,472.08,2497
75,64,256,1,0,0,64,256,26.44,471.18,2491
75,64,256,1,0,0,128,0,25.38,480.99,2547
75,64,256,1,0,0,128,64,25.78,470.73,2489
75,64,256,1,0,0,128,128,26.56,471.63,2493
75,64,256,1,0,0,128,256,25.46,470.27,2489
75,64,256,1,0,0,256,0,26.33,478.19,2531
75,64,256,1,0,0,256,64,26.29,469.12,2477
75,64,256,1,0,0,256,128,27.26,469.32,2479
75,64,256,1,0,0,256,256,26.40,472.58,2498
75,64,256,4,0,0,0,64,24.27,505.49,2670
75,64,256,4,0,0,0,128,24.83,505.79,2671
75,64,256,4,0,0,0,256,24.31,505.69,2670
75,64,256,4,0,0,64,0,23.20,501.31,2646
75,64,256,4,0,0,64,64,25.63,493.86,2604
75,64,256,4,0,0,64,128,24.74,493.86,2604
75,64,256,4,0,0,64,256,24.89,492.46,2597
75,64,256,4,0,0,128,0,24.99,500.36,2642
75,64,256,4,0,0,128,64,24.01,492.01,2594
75,64,256,4,0,0,128,128,25.50,492.80,2598
75,64,256,4,0,0,128,256,24.65,491.59,2591
75,64,256,4,0,0,256,0,23.73,498.89,2632
75,64,256,4,0,0,256,64,25.51,489.33,2577
75,64,256,4,0,0,256,128,24.36,490.08,2582
75,64,256,4,0,0,256,256,24.81,493.17,2601
75,64,256,16,0,0,0,64,25.61,507.24,2636
75,64,256,16,0,0,0,128,23.97,506.58,2633
75,64,256,16,0,0,0,256,22.93,507.61,2638
75,64,256,16,0,0,64,0,24.81,499.32,2591
75,64,256,16,0,0,64,64,29.82,493.30,2563
75,64,256,16,0,0,64,128,28.00,492.90,2558
75,64,256,16,0,0,64,256,21.95,493.26,2560
75,64,256,16,0,0,128,0,24.25,495.93,2572
75,64,256,16,0,0,128,64,25.92,490.81,2547
75,64,256,16,0,0,128,128,25.64,490.08,2543
75,64,256,16,0,0,128,256,22.38,487.03,2531
75,64,256,16,0,0,256,0,26.70,494.58,2570
75,64,256,16,0,0,256,64,26.21,489.76,2543
75,64,256,16,0,0,256,128,25.19,487.26,2530
75,64,256,16,0,0,256,256,24.82,487.31,2531
75,64,256,64,0,0,0,64,27.04,485.96,2374
75,64,256,64,0,0,0,128,27.37,482.07,2355
75,64,256,64,0,0,0,256,26.49,493.85,2416
75,64,256,64,0,0,64,0,28.27,462.19,2258
75,64,256,64,0,0,64,64,28.34,460.40,2250
75,64,256,64,0,0,64,128,28.18,463.96,2268
75,64,256,64,0,0,64,256,14.17,476.47,2329
75,64,256,64,0,0,128,0,28.19,463.69,2269
75,64,256,64,0,0,128,64,28.00,465.79,2278
75,64,256,64,0,0,128,128,14.39,468.43,2292
75,64,256,64,0,0,128,256,28.45,458.30,2240
75,64,256,64,0,0,256,0,28.57,461.19,2254
75,64,256,64,0,0,256,64,28.21,466.01,2278
75,64,256,64,0,0,256,128,28.58,461.07,2254
75,64,256,64,0,0,256,256,28.61,459.76,2249
75,64,256,256,0,0,0,64,33.62,478.86,1903
75,64,256,256,0,0,0,128,33.62,478.02,1899
75,64,256,256,0,0,0,256,33.85,479.31,1904
75,64,256,256,0,0,64,0,47.70,460.21,1828
75,64,256,256,0,0,64,64,17.74,468.21,1860
75,64,256,256,0,0,64,128,49.05,452.02,1795
75,64,256,256,0,0,64,256,36.08,450.16,1788
75,64,256,256,0,0,128,0,35.12,454.96,1807
75,64,256,256,0,0,128,64,17.97,463.36,1841
75,64,256,256,0,0,128,128,36.29,462.86,1839
75,64,256,256,0,0,128,256,36.42,442.26,1756
75,64,256,256,0,0,256,0,35.09,458.61,1822
75,64,256,256,0,0,256,64,35.94,450.36,1789
75,64,256,256,0,0,256,128,35.91,446.87,1775
75,64,256,256,0,0,256,256,17.92,463.61,1842
100,1,1,1,0,0,0,64,0.02,54.20,55496
100,1,1,1,0,0,0,128,0.02,54.29,55597
100,1,1,1,0,0,0,256,0.02,54.27,55569
100,1,1,1,0,0,64,0,0.02,53.01,54283
100,1,1,1,0,0,64,64,0.02,52.97,54236
100,1,1,1,0,0,64,128,0.02,53.03,54304
100,1,1,1,0,0,64,256,0.02,52.93,54204
100,1,1,1,0,0,128,0,0.02,52.87,54138
100,1,1,1,0,0,128,64,0.02,52.76,54025
100,1,1,1,0,0,128,128,0.02,52.74,54006
100,1,1,1,0,0,128,256,0.02,52.88,54145
100,1,1,1,0,0,256,0,0.02,52.66,53926
100,1,1,1,0,0,256,64,0.02,52.88,54151
100,1,1,1,0,0,256,128,0.02,52.72,53985
100,1,1,1,0,0,256,256,0.02,52.46,53718
100,1,1,4,0,0,0,64,0.02,54.26,55567
100,1,1,4,0,0,0,128,0.02,54.36,55661
100,1,1,4,0,0,0,256,0.02,54.35,55658
100,1,1,4,0,0,64,0,0.02,53.20,54473
100,1,1,4,0,0,64,64,0.02,53.09,54368
100,1,1,4,0,0,64,128,0.02,52.87,54139
100,1,1,4,0,0,64,256,0.02,52.81,54081
100,1,1,4,0,0,128,0,0.02,52.92,54191
100,1,1,4,0,0,128,64,0.02,52.83,54098
100,1,1,4,0,0,128,128,0.02,52.79,54059
100,1,1,4,0,0,128,256,0.02,52.95,54216
100,1,1,4,0,0,256,0,0.02,52.97,54245
100,1,1,4,0,0,256,64,0.02,52.69,53950
100,1,1,4,0,0,256,128,0.02,52.84,54107
100,1,1,4,0,0,256,256,0.02,52.92,54186
100,1,1,16,0,0,0,64,0.02,54.27,55575
100,1,1,16,0,0,0,128,0.02,54.29,55589
100,1,1,16,0,0,0,256,0.02,54.24,55543
100,1,1,16,0,0,64,0,0.02,53.10,54374
100,1,1,16,0,0,64,64,0.02,53.19,54470
100,1,1,16,0,0,64,128,0.02,53.06,54332
100,1,1,16,0,0,64,256,0.02,53.03,54307
100,1,1,16,0,0,128,0,0.02,52.86,54132
100,1,1,16,0,0,128,64,0.02,52.75,54014
100,1,1,16,0,0,128,128,0.02,52.70,53967
100,1,1,16,0,0,128,256,0.02,53.18,54460
100,1,1,16,0,0,256,0,0.02,52.88,54145
100,1,1,16,0,0,256,64,0.02,52.98,54248
100,1,1,16,0,0,256,128,0.02,53.04,54309
100,1,1,16,0,0,256,256,0.02,53.04,54310
100,1,1,64,0,0,0,64,0.02,54.55,55858
100,1,1,64,0,0,0,128,0.02,55.13,56449
100,1,1,64,0,0,0,256,0.02,55.02,56344
100,1,1,64,0,0,64,0,0.02,53.51,54791
100,1,1,64,0,0,64,64,0.02,53.36,54636
100,1,1,64,0,0,64,128,0.02,53.51,54795
100,1,1,64,0,0,64,256,0.02,53.85,55147
100,1,1,64,0,0,128,0,0.02,52.98,54248
100,1,1,64,0,0,128,64,0.02,52.98,54248
100,1,1,64,0,0,128,128,0.02,52.84,54109
100,1,1,64,0,0,128,256,0.02,52.52,53779
100,1,1,64,0,0,256,0,0.02,52.60,53867
100,1,1,64,0,0,256,64,0.02,52.72,53981
100,1,1,64,0,0,256,128,0.02,52.95,54221
100,1,1,64,0,0,256,256,0.02,52.57,53831
100,1,1,256,0,0,0,64,0.02,53.98,55275
100,1,1,256,0,0,0,128,0.02,54.36,55665
100,1,1,256,0,0,0,256,0.02,54.28,55588
100,1,1,256,0,0,64,0,0.02,53.05,54323
100,1,1,256,0,0,64,64,0.02,53.08,54353
100,1,1,256,0,0,64,128,0.02,52.99,54263
100,1,1,256,0,0,64,256,0.02,52.99,54263
100,1,1,256,0,0,128,0,0.02,52.57,53835
100,1,1,256,0,0,128,64,0.02,52.65,53917
100,1,1,256,0,0,128,128,0.02,52.70,53964
100,1,1,256,0,0,128,256,0.02,53.04,54310
100,1,1,256,0,0,256,0,0.02,52.78,54045
100,1,1,256,0,0,256,64,0.02,52.98,54249
100,1,1,256,0,0,256,128,0.02,52.95,54217
100,1,1,256,0,0,256,256,0.02,52.87,54144
100,1,4,1,0,0,0,64,0.02,170.06,43536
100,1,4,1,0,0,0,128,0.02,170.43,43630
100,1,4,1,0,0,0,256,0.02,169.65,43431
100,1,4,1,0,0,64,0,0.02,167.38,42850
100,1,4,1,0,0,64,64,0.02,167.00,42752
100,1,4,1,0,0,64,128,0.02,165.47,42361
100,1,4,1,0,0,64,256,0.02,167.37,42846
100,1,4,1,0,0,128,0,0.02,167.24,42812
100,1,4,1,0,0,128,64,0.02,167.45,42866
100,1,4,1,0,0,128,128,0.02,166.62,42655
100,1,4,1,0,0,128,256,0.02,167.72,42936
100,1,4,1,0,0,256,0,0.02,166.63,42657
100,1,4,1,0,0,256,64,0.02,167.48,42873
100,1,4,1,0,0,256,128,0.02,167.71,42933
100,1,4,1,0,0,256,256,0.02,167.40,42853
100,1,4,4,0,0,0,64,0.02,170.16,43561
100,1,4,4,0,0,0,128,0.02,171.31,43856
100,1,4,4,0,0,0,256,0.02,170.63,43682
100,1,4,4,0,0,64,0,0.02,167.80,42957
100,1,4,4,0,0,64,64,0.02,168.84,43222
100,1,4,4,0,0,64,128,0.02,167.99,43005
100,1,4,4,0,0,64,256,0.02,166.77,42692
100,1,4,4,0,0,128,0,0.02,169.97,43513
100,1,4,4,0,0,128,64,0.02,168.85,43227
100,1,4,4,0,0,128,128,0.02,167.38,42850
100,1,4,4,0,0,128,256,0.02,168.60,43160
100,1,4,4,0,0,256,0,0.02,166.82,42706
100,1,4,4,0,0,256,64,0.02,165.98,42490
100,1,4,4,0,0,256,128,0.02,167.51,42882
100,1,4,4,0,0,256,256,0.02,165.97,42489
100,1,4,16,0,0,0,64,0.02,170.45,43635
100,1,4,16,0,0,0,128,0.02,169.38,43361
100,1,4,16,0,0,0,256,0.02,169.28,43335
100,1,4,16,0,0,64,0,0.02,167.00,42752
100,1,4,16,0,0,64,64,0.02,168.04,43019
100,1,4,16,0,0,64,128,0.02,167.76,42946
100,1,4,16,0,0,64,256,0.02,167.49,42878
100,1,4,16,0,0,128,0,0.02,167.00,42753
100,1,4,16,0,0,128,64,0.02,167.44,42864
100,1,4,16,0,0,128,128,0.02,166.99,42749
100,1,4,16,0,0,128,256,0.02,167.32,42833
100,1,4,16,0,0,256,0,0.02,168.91,43241
100,1,4,16,0,0,256,64,0.02,168.07,43025
100,1,4,16,0,0,256,128,0.02,168.50,43137
100,1,4,16,0,0,256,256,0.02,167.67,42924
100,1,4,64,0,0,0,64,0.02,170.71,43702
100,1,4,64,0,0,0,128,0.02,169.88,43489
100,1,4,64,0,0,0,256,0.02,170.13,43554
100,1,4,64,0,0,64,0,0.02,167.07,42769
100,1,4,64,0,0,64,64,0.02,167.48,42874
100,1,4,64,0,0,64,128,0.02,166.79,42698
100,1,4,64,0,0,64,256,0.02,166.47,42616
100,1,4,64,0,0,128,0,0.02,167.76,42947
100,1,4,64,0,0,128,64,0.02,165.92,42474
100,1,4,64,0,0,128,128,0.02,167.06,42767
100,1,4,64,0,0,128,256,0.02,167.31,42832
100,1,4,64,0,0,256,0,0.02,167.10,42777
100,1,4,64,0,0,256,64,0.02,167.19,42800
100,1,4,64,0,0,256,128,0.02,167.54,42889
100,1,4,64,0,0,256,256,0.02,167.78,42952
100,1,4,256,0,0,0,64,0.02,169.80,43468
100,1,4,256,0,0,0,128,0.02,168.94,43248
100,1,4,256,0,0,0,256,0.02,170.41,43625
100,1,4,256,0,0,64,0,0.02,168.47,43129
100,1,4,256,0,0,64,64,0.02,167.59,42904
100,1,4,256,0,0,64,128,0.02,167.83,42964
100,1,4,256,0,0,64,256,0.02,168.53,43144
100,1,4,256,0,0,128,0,0.02,169.60,43419
100,1,4,256,0,0,128,64,0.02,165.11,42267
100,1,4,256,0,0,128,128,0.02,167.05,42764
100,1,4,256,0,0,128,256,0.02,165.86,42461
100,1,4,256,0,0,256,0,0.02,166.87,42718
100,1,4,256,0,0,256,64,0.02,165.60,42393
100,1,4,256,0,0,256,128,0.02,168.14,43043
100,1,4,256,0,0,256,256,0.02,166.86,42716
100,1,16,1,0,0,0,64,0.04,339.39,21721
100,1,16,1,0,0,0,128,0.05,337.12,21576
100,1,16,1,0,0,0,256,0.05,338.60,21670
100,1,16,1,0,0,64,0,0.05,337.96,21629
100,1,16,1,0,0,64,64,0.05,337.80,21619
100,1,16,1,0,0,64,128,0.05,338.11,21639
100,1,16,1,0,0,64,256,0.05,337.22,21582
100,1,16,1,0,0,128,0,0.05,337.85,21622
100,1,16,1,0,0,128,64,0.05,338.00,21632
100,1,16,1,0,0,128,128,0.05,337.68,21611
100,1,16,1,0,0,128,256,0.05,337.28,21586
100,1,16,1,0,0,256,0,0.05,336.30,21523
100,1,16,1,0,0,256,64,0.05,336.66,21546
100,1,16,1,0,0,256,128,0.05,336.74,21551
100,1,16,1,0,0,256,256,0.05,337.22,21582
100,1,16,4,0,0,0,64,0.04,340.73,21806
100,1,16,4,0,0,0,128,0.04,340.46,21789
100,1,16,4,0,0,0,256,0.04,340.24,21776
100,1,16,4,0,0,64,0,0.05,337.52,21601
100,1,16,4,0,0,64,64,0.05,338.16,21642
100,1,16,4,0,0,64,128,0.05,338.04,21634
100,1,16,4,0,0,64,256,0.05,336.65,21545
100,1,16,4,0,0,128,0,0.05,338.00,21631
100,1,16,4,0,0,128,64,0.05,338.00,21632
100,1,16,4,0,0,128,128,0.05,338.22,21646
100,1,16,4,0,0,128,256,0.05,338.40,21658
100,1,16,4,0,0,256,0,0.05,337.72,21614
100,1,16,4,0,0,256,64,0.05,337.64,21609
100,1,16,4,0,0,256,128,0.05,337.92,21626
100,1,16,4,0,0,256,256,0.05,337.43,21595
100,1,16,16,0,0,0,64,0.04,339.08,21701
100,1,16,16,0,0,0,128,0.04,339.48,21727
100,1,16,16,0,0,0,256,0.05,338.57,21668
100,1,16,16,0,0,64,0,0.05,337.11,21575
100,1,16,16,0,0,64,64,0.04,339.01,21697
100,1,16,16,0,0,64,128,0.05,337.06,21572
100,1,16,16,0,0,64,256,0.05,337.56,21603
100,1,16,16,0,0,128,0,0.05,336.57,21540
100,1,16,16,0,0,128,64,0.05,336.82,21556
100,1,16,16,0,0,128,128,0.05,338.28,21650
100,1,16,16,0,0,128,256,0.05,337.07,21572
100,1,16,16,0,0,256,0,0.05,337.72,21614
100,1,16,16,0,0,256,64,0.05,336.87,21560
100,1,16,16,0,0,256,128,0.05,338.11,21639
100,1,16,16,0,0,256,256,0.05,337.24,21583
100,1,16,64,0,0,0,64,0.05,338.40,21658
100,1,16,64,0,0,0,128,0.04,340.64,21801
100,1,16,64,0,0,0,256,0.04,341.00,21824
100,1,16,64,0,0,64,0,0.05,338.05,21635
100,1,16,64,0,0,64,64,0.05,338.25,21648
100,1,16,64,0,0,64,128,0.05,337.01,21568
100,1,16,64,0,0,64,256,0.05,337.48,21598
100,1,16,64,0,0,128,0,0.05,337.44,21596
100,1,16,64,0,0,128,64,0.05,338.24,21647
100,1,16,64,0,0,128,128,0.05,338.22,21646
100,1,16,64,0,0,128,256,0.05,336.75,21552
100,1,16,64,0,0,256,0,0.05,336.93,21563
100,1,16,64,0,0,256,64,0.05,337.02,21569
100,1,16,64,0,0,256,128,0.05,338.01,21632
100,1,16,64,0,0,256,256,0.05,337.77,21617
100,1,16,256,0,0,0,64,0.04,340.07,21764
100,1,16,256,0,0,0,128,0.04,340.30,21779
100,1,16,256,0,0,0,256,0.04,339.76,21744
100,1,16,256,0,0,64,0,0.05,337.56,21604
100,1,16,256,0,0,64,64,0.05,337.75,21616
100,1,16,256,0,0,64,128,0.05,337.54,21602
100,1,16,256,0,0,64,256,0.05,337.61,21607
100,1,16,256,0,0,128,0,0.04,338.89,21689
100,1,16,256,0,0,128,64,0.05,338.00,21632
100,1,16,256,0,0,128,128,0.05,337.42,21595
100,1,16,256,0,0,128,256,0.05,337.10,21574
100,1,16,256,0,0,256,0,0.05,337.31,21587
100,1,16,256,0,0,256,64,0.05,338.02,21633
100,1,16,256,0,0,256,128,0.05,338.60,21670
100,1,16,256,0,0,256,256,0.05,337.67,21611
100,1,64,1,0,0,0,64,0.15,421.32,6741
100,1,64,1,0,0,0,128,0.15,422.60,6761
100,1,64,1,0,0,0,256,0.15,422.17,6755
100,1,64,1,0,0,64,0,0.15,414.80,6637
100,1,64,1,0,0,64,64,0.15,414.64,6634
100,1,64,1,0,0,64,128,0.15,414.64,6634
100,1,64,1,0,0,64,256,0.15,415.05,6641
100,1,64,1,0,0,128,0,0.15,417.64,6682
100,1,64,1,0,0,128,64,0.15,419.46,6711
100,1,64,1,0,0,128,128,0.15,419.30,6709
100,1,64,1,0,0,128,256,0.15,420.07,6721
100,1,64,1,0,0,256,0,0.15,420.19,6723
100,1,64,1,0,0,256,64,0.15,419.56,6713
100,1,64,1,0,0,256,128,0.15,418.31,6693
100,1,64,1,0,0,256,256,0.15,418.80,6701
100,1,64,4,0,0,0,64,0.15,420.34,6725
100,1,64,4,0,0,0,128,0.15,418.55,6697
100,1,64,4,0,0,0,256,0.15,419.04,6704
100,1,64,4,0,0,64,0,0.15,413.35,6613
100,1,64,4,0,0,64,64,0.15,412.71,6603
100,1,64,4,0,0,64,128,0.15,414.22,6627
100,1,64,4,0,0,64,256,0.15,414.37,6630
100,1,64,4,0,0,128,0,0.15,418.39,6694
100,1,64,4,0,0,128,64,0.15,418.08,6689
100,1,64,4,0,0,128,128,0.15,420.77,6732
100,1,64,4,0,0,128,256,0.15,416.20,6659
100,1,64,4,0,0,256,0,0.15,418.20,6691
100,1,64,4,0,0,256,64,0.15,417.54,6680
100,1,64,4,0,0,256,128,0.15,417.51,6680
100,1,64,4,0,0,256,256,0.15,417.78,6684
100,1,64,16,0,0,0,64,0.15,421.42,6743
100,1,64,16,0,0,0,128,0.15,423.38,6774
100,1,64,16,0,0,0,256,0.15,420.75,6732
100,1,64,16,0,0,64,0,0.15,413.85,6621
100,1,64,16,0,0,64,64,0.15,414.27,6628
100,1,64,16,0,0,64,128,0.15,414.24,6628
100,1,64,16,0,0,64,256,0.15,414.36,6630
100,1,64,16,0,0,128,0,0.15,418.60,6697
100,1,64,16,0,0,128,64,0.15,418.89,6702
100,1,64,16,0,0,128,128,0.15,418.80,6701
100,1,64,16,0,0,128,256,0.15,418.74,6700
100,1,64,16,0,0,256,0,0.15,418.89,6702
100,1,64,16,0,0,256,64,0.15,418.03,6688
100,1,64,16,0,0,256,128,0.15,416.33,6661
100,1,64,16,0,0,256,256,0.15,418.16,6690
100,1,64,64,0,0,0,64,0.15,420.65,6730
100,1,64,64,0,0,0,128,0.15,420.93,6735
100,1,64,64,0,0,0,256,0.15,420.58,6729
100,1,64,64,0,0,64,0,0.15,417.18,6675
100,1,64,64,0,0,64,64,0.15,413.47,6615
100,1,64,64,0,0,64,128,0.15,415.09,6641
100,1,64,64,0,0,64,256,0.15,414.80,6637
100,1,64,64,0,0,128,0,0.15,419.68,6715
100,1,64,64,0,0,128,64,0.15,418.29,6692
100,1,64,64,0,0,128,128,0.15,418.96,6703
100,1,64,64,0,0,128,256,0.15,417.37,6678
100,1,64,64,0,0,256,0,0.15,417.30,6677
100,1,64,64,0,0,256,64,0.15,417.81,6685
100,1,64,64,0,0,256,128,0.15,422.49,6760
100,1,64,64,0,0,256,256,0.15,418.13,6690
100,1,64,256,0,0,0,64,0.15,422.96,6767
100,1,64,256,0,0,0,128,0.15,419.98,6720
100,1,64,256,0,0,0,256,0.15,423.14,6770
100,1,64,256,0,0,64,0,0.15,413.76,6620
100,1,64,256,0,0,64,64,0.15,414.35,6629
100,1,64,256,0,0,64,128,0.15,413.54,6616
100,1,64,256,0,0,64,256,0.15,413.69,6619
100,1,64,256,0,0,128,0,0.15,417.29,6676
100,1,64,256,0,0,128,64,0.15,417.41,6678
100,1,64,256,0,0,128,128,0.15,419.35,6709
100,1,64,256,0,0,128,256,0.15,418.24,6692
100,1,64,256,0,0,256,0,0.15,416.97,6671
100,1,64,256,0,0,256,64,0.15,417.81,6685
100,1,64,256,0,0,256,128,0.15,416.29,6660
100,1,64,256,0,0,256,256,0.15,418.55,6697
100,1,256,1,0,0,0,64,0.55,455.21,1821
100,1,256,1,0,0,0,128,0.55,455.16,1820
100,1,256,1,0,0,0,256,0.55,454.90,1819
100,1,256,1,0,0,64,0,0.55,452.96,1812
100,1,256,1,0,0,64,64,0.55,453.06,1812
100,1,256,1,0,0,64,128,0.55,452.91,1811
100,1,256,1,0,0,64,256,0.55,452.56,1810
100,1,256,1,0,0,128,0,0.55,453.66,1814
100,1,256,1,0,0,128,64,0.55,452.67,1810
100,1,256,1,0,0,128,128,0.55,452.71,1811
100,1,256,1,0,0,128,256,0.55,453.05,1812
100,1,256,1,0,0,256,0,0.57,433.97,1736
100,1,256,1,0,0,256,64,0.57,434.26,1737
